Rank,Block_name,Suspiciousness Value(Dstar4)
1,test_math.cpp_get_rng_140,1
1,test_math.cpp_get_test_array_types_and_sizes_60,1
1,test_io.cpp_releaseAndGetString_588,1
1,test_io.cpp_ASSERT_STREQ_588,1
1,test_io.cpp_EXPECT_NO_THROW_586,1
1,test_io.cpp_EXPECT_NO_THROW_585,1
1,test_io.cpp_EXPECT_NO_THROW_584,1
1,persistence.cpp_CV_Error__6971,1
1,persistence.cpp_cv_isalpha_6969,1
1,test_math.cpp_ipow_243,1
1,test_math.cpp_abs_221,1
1,test_math.cpp_cvRound_221,1
1,test_math.cpp_channels_220,1
1,test_math.cpp_depth_219,1
1,test_math.cpp_cvPow_172,1
1,test_math.cpp_depth_158,1
1,test_math.cpp_fabs_158,1
1,test_math.cpp_cvRound_148,1
1,test_math.cpp_randInt_68,1
1,test_math.cpp_get_rng_101,1
1,test_math.cpp_randInt_102,1
1,test_math.cpp_randInt_103,1
1,test_math.cpp_randInt_140,1
1,test_math.cpp_cvRound_132,1
1,test_math.cpp_depth_130,1
1,test_math.cpp_randInt_124,1
1,test_math.cpp_randInt_110,1
1,test_math.cpp_get_test_array_types_and_sizes_105,1
1,test_io.cpp_c_str_588,1
1,test_math.cpp_CV_MAKETYPE_58,1
1,test_math.cpp_push_back_40,1
1,mathfuncs.cpp_max_1029,1
1,mathfuncs.cpp_cv_abs_1034,1
1,mathfuncs.cpp_:_1034,1
1,mathfuncs.cpp_cvarrToMat_1698,1
1,mathfuncs.cpp_CV_Assert_1699,1
1,mathfuncs.cpp_pow_1700,1
1,test_math.cpp_push_back_38,1
1,test_math.cpp_push_back_39,1
1,test_math.cpp_randInt_108,1
1,test_math.cpp_get_rng_56,1
1,test_math.cpp_randInt_58,1
1,test_math.cpp_randInt_57,1
42,array.cpp_CV_MAKETYPE_2433,0
42,array.cpp_IPL2CV_DEPTH_2408,0
42,test_math.cpp_randInt_938,0
42,test_math.cpp_CV_MAKETYPE_936,0
42,test_math.cpp_CV_MAKETYPE_932,0
42,test_math.cpp_randInt_931,0
42,test_math.cpp_CV_MAT_DEPTH_930,0
42,test_math.cpp_CV_MAT_CN_929,0
42,test_math.cpp_get_test_array_types_and_sizes_920,0
42,test_math.cpp_randInt_918,0
42,test_math.cpp_get_rng_917,0
42,matmul.cpp_v_store_low_1798,0
42,matmul.cpp_v_store_low_1797,0
42,matmul.cpp_v_store_low_1796,0
42,matmul.cpp_v_reinterpret_as_u64_1793,0
42,matmul.cpp_v_reinterpret_as_u8_1793,0
42,matmul.cpp_v_reinterpret_as_u64_1792,0
42,array.cpp_cvInitMatHeader_2454,0
42,matmul.cpp_fabs_2192,0
42,test_math.cpp_get_rng_983,0
42,matmul.cpp_perspectiveTransform__2251,0
42,matmul.cpp_perspectiveTransform_3365,0
42,matmul.cpp_channels_3364,0
42,matmul.cpp_CV_Assert_3364,0
42,matmul.cpp_cvarrToMat_3362,0
42,matmul.cpp_func_2299,0
42,matmul.cpp_convertTo_2282,0
42,matmul.cpp_tmp_2281,0
42,matmul.cpp_allocate_2280,0
42,matmul.cpp_isContinuous_2278,0
42,matmul.cpp_getMat_2272,0
42,matmul.cpp_CV_MAKETYPE_2271,0
42,matmul.cpp_create_2271,0
42,matmul.cpp_CV_Assert_2269,0
42,matmul.cpp_CV_Assert_2268,0
42,matmul.cpp_channels_2267,0
42,matmul.cpp_depth_2267,0
42,matmul.cpp_getMat_2266,0
42,matmul.cpp_CV_INSTRUMENT_REGION_2264,0
42,matmul.cpp_perspectiveTransform__2257,0
42,test_math.cpp_pow_3414,0
42,test_math.cpp_isNaN_3414,0
42,test_math.cpp_EXPECT_TRUE_3415,0
42,mat.inl.hpp_UMat_3673,0
42,test_umat.cpp_colRange_1022,0
42,test_umat.cpp_t2_1021,0
42,test_umat.cpp_all_1021,0
42,test_umat.cpp_all_1020,0
42,ocl.cpp_clEnqueueReadBufferRect_5242,0
42,ocl.cpp_CV_OCL_CHECK_5242,0
42,ocl.cpp_alignedPtr_5239,0
42,mat.inl.hpp_Range_3673,0
42,mat.inl.hpp_all_3673,0
42,test_umat.cpp_ocl_1014,0
42,ocl.cpp_markHostCopyObsolete_4854,0
42,test_umat.cpp_EXPECT_MAT_NEAR_1011,0
42,test_umat.cpp_EXPECT_MAT_NEAR_1010,0
42,test_umat.cpp_copyTo_1009,0
42,test_umat.cpp_EXPECT_MAT_NEAR_1008,0
42,test_umat.cpp_EXPECT_MAT_NEAR_1007,0
42,test_umat.cpp_copyTo_1006,0
42,test_umat.cpp_countNonZero_1004,0
42,test_umat.cpp_countNonZero_1003,0
42,test_umat.cpp_ocl_1002,0
42,test_umat.cpp_copyTo_1022,0
42,test_umat.cpp_EXPECT_MAT_NEAR_1024,0
42,mat.inl.hpp_create_3551,0
42,test_umat.cpp_printf_1038,0
42,arithm.cpp_predictOptimalVectorWidth_499,0
42,arithm.cpp_CV_MAT_DEPTH_495,0
42,arithm.cpp_CV_MAKETYPE_494,0
42,arithm.cpp_max_490,0
42,arithm.cpp_CV_MAT_DEPTH_490,0
42,arithm.cpp_empty_485,0
42,arithm.cpp_CV_MAT_CN_484,0
42,arithm.cpp_CV_MAT_DEPTH_484,0
42,arithm.cpp_doubleFPConfig_483,0
42,arithm.cpp_Device_482,0
42,test_umat.cpp_TestParallelLoopBody_1053,0
42,test_umat.cpp_Range_1053,0
42,test_umat.cpp_parallel_for__1053,0
42,test_umat.cpp_all_1052,0
42,test_umat.cpp_printf_1047,0
42,test_umat.cpp_release_1045,0
42,test_umat.cpp_printf_1044,0
42,test_umat.cpp_getMat_1042,0
42,test_umat.cpp_printf_1041,0
42,test_umat.cpp_EXPECT_MAT_NEAR_1000,0
42,test_umat.cpp_EXPECT_MAT_NEAR_999,0
42,test_umat.cpp_copyTo_998,0
42,stat.cpp_maxWorkGroupSize_1259,0
42,stat.cpp_maxComputeUnits_1258,0
42,stat.cpp_Device_1258,0
42,stat.cpp_doubleFPConfig_1253,0
42,stat.cpp_Device_1253,0
42,stat.cpp_predictOptimalVectorWidth_1252,0
42,stat.cpp_CV_MAT_DEPTH_1252,0
42,stat.cpp__mm_srli_si128_134,0
42,stat.cpp__mm_cvtepi32_pd_134,0
42,stat.cpp__mm_add_pd_134,0
42,stat.cpp__mm_cvtepi32_pd_133,0
42,stat.cpp__mm_add_pd_133,0
42,stat.cpp__mm_loadu_si128_132,0
42,ocl.cpp_CV_MAT_DEPTH_5953,0
42,ocl.cpp_CV_MAT_CN_5953,0
42,ocl.cpp_markDeviceCopyObsolete_5400,0
42,ocl.cpp_clEnqueueWriteBuffer_5351,0
42,ocl.cpp_CV_OCL_CHECK_5351,0
42,ocl.cpp_alignedPtr_5350,0
42,ocl.cpp_getDefault_5286,0
42,stat.cpp_Device_1259,0
42,stat.cpp_empty_1273,0
42,test_umat.cpp_EXPECT_MAT_NEAR_997,0
42,stat.cpp_getUMat_1276,0
42,test_umat.cpp_EXPECT_MAT_NEAR_996,0
42,test_umat.cpp_copyTo_995,0
42,test_umat.cpp_countNonZero_993,0
42,test_umat.cpp_countNonZero_992,0
42,test_umat.cpp_ocl_991,0
42,test_umat.cpp_copyTo_989,0
42,test_umat.cpp_ocl_987,0
42,test_umat.cpp_copyTo_985,0
42,test_umat.cpp_ocl_983,0
42,test_umat.cpp_ocl_979,0
42,umatrix.cpp_CV_Assert_842,0
42,umatrix.cpp_getUMat_841,0
42,stat.cpp_getMat_1282,0
42,stat.cpp_sum_1282,0
42,stat.cpp_run_1281,0
42,stat.cpp_total_1277,0
42,stat.cpp_KernelArg_1277,0
42,stat.cpp_args_1277,0
42,stat.cpp_db_1276,0
42,arithm.cpp_isIntel_500,0
42,arithm.cpp_sprintf_503,0
42,arithm.cpp_CV_ELEM_SIZE_520,0
42,arithm.cpp_getMat_1180,0
42,arithm.cpp_getUMat_1174,0
42,arithm.cpp_CV_8UC_1173,0
42,arithm.cpp_create_1173,0
42,arithm.cpp_getUMat_1171,0
42,arithm.cpp_empty_1168,0
42,arithm.cpp_format_1155,0
42,arithm.cpp_sameSize_1143,0
42,arithm.cpp_CV_MAT_DEPTH_1138,0
42,arithm.cpp_CV_MAT_CN_1137,0
42,arithm.cpp_CV_MAT_DEPTH_1137,0
42,arithm.cpp_doubleFPConfig_1136,0
42,arithm.cpp_Device_1135,0
42,mat.inl.hpp_create_3712,0
42,test_umat.cpp_handle_1152,0
42,test_umat.cpp_EXPECT_NO_THROW_1152,0
42,test_umat.cpp_release_1149,0
42,test_umat.cpp_getMat_1148,0
42,test_umat.cpp_getMat_1147,0
42,test_umat.cpp_getUMat_1145,0
42,arithm.cpp_CV_ELEM_SIZE1_1178,0
42,arithm.cpp_getConvertFunc_1187,0
42,test_umat.cpp_hostUnifiedMemory_1143,0
42,arithm.cpp_getMinVal_1188,0
42,test_umat.cpp_compare_1304,0
42,test_umat.cpp_Scalar_1300,0
42,test_umat.cpp_setTo_1300,0
42,test_umat.cpp_reshape_1299,0
42,test_umat.cpp_getMat_1299,0
42,test_umat.cpp_Scalar_1297,0
42,matrix.cpp_create_2394,0
42,matrix.cpp_fixedType_2393,0
42,matrix.cpp_CV_Assert_2393,0
42,matrix.cpp_fixedSize_2392,0
42,matrix.cpp_CV_Assert_2392,0
42,arithm.cpp_run_1222,0
42,arithm.cpp_KernelArg_1209,0
42,arithm.cpp_args_1209,0
42,arithm.cpp_KernelArg_1207,0
42,arithm.cpp_Mat_1204,0
42,arithm.cpp_convertAndUnrollScalar_1204,0
42,arithm.cpp_cvRound_1194,0
42,arithm.cpp_getMaxVal_1191,0
42,test_umat.cpp_all_1144,0
42,test_umat.cpp_ocl_1143,0
42,arithm.cpp_empty_534,0
42,ocl.cpp_typeToStr_5995,0
42,ocl.cpp_begin_5626,0
42,ocl.cpp_swap_5624,0
42,ocl.cpp_lock_5623,0
42,ocl.cpp_addToCleanupQueue_4730,0
42,ocl.cpp_deallocate_2766,0
42,matrix.cpp_getUMat_1352,0
42,matrix.cpp_getMat_1352,0
42,arithm.cpp_run_593,0
42,arithm.cpp_args_558,0
42,arithm.cpp_KernelArg_553,0
42,arithm.cpp_convertAndUnrollScalar_552,0
42,arithm.cpp_empty_551,0
42,arithm.cpp_getMat_549,0
42,arithm.cpp_CV_ELEM_SIZE1_547,0
42,arithm.cpp_KernelArg_543,0
42,arithm.cpp_KernelArg_541,0
42,arithm.cpp_KernelArg_540,0
42,arithm.cpp_getUMat_538,0
42,arithm.cpp_getUMat_537,0
42,ocl.cpp_deallocate__5628,0
42,ocl.cpp_CV_MAKETYPE_5995,0
42,test_umat.cpp_ocl_1138,0
42,ocl.cpp_sprintf_6001,0
42,test_umat.cpp_getResult_1121,0
42,test_umat.cpp_processData_1120,0
42,test_umat.cpp_all_1118,0
42,test_umat.cpp_Mat_1118,0
42,test_umat.cpp_getResult_1112,0
42,test_umat.cpp_ProcessData_1110,0
42,test_umat.cpp_getUMat_1107,0
42,test_umat.cpp_convertTo_1105,0
42,test_umat.cpp_getMat_1102,0
42,test_umat.cpp_release_1078,0
42,test_umat.cpp_release_1077,0
42,test_umat.cpp_all_1076,0
42,test_umat.cpp_add_1076,0
42,test_umat.cpp_getUMat_1074,0
42,test_umat.cpp_all_1073,0
42,test_umat.cpp_Mat_1073,0
42,umatrix.cpp_deallocate_108,0
42,ocl.cpp_sprintf_6006,0
42,ocl.cpp_sprintf_6004,0
42,ocl.cpp_CV_Assert_5285,0
42,ocl.cpp_fastFree_4852,0
42,umatrix.cpp_CV_Assert_426,0
42,umatrix.cpp_max_594,0
42,umatrix.cpp_swap_609,0
42,umatrix.cpp_max_607,0
42,umatrix.cpp_min_607,0
42,umatrix.cpp_max_606,0
42,umatrix.cpp_min_606,0
42,umatrix.cpp_locateROI_605,0
42,umatrix.cpp_elemSize_604,0
42,umatrix.cpp_CV_Assert_602,0
42,umatrix.cpp_max_596,0
42,umatrix.cpp_elemSize_581,0
42,ocl.cpp_begin_4014,0
42,umatrix.cpp_CV_Assert_580,0
42,test_umat.cpp_reshape_420,0
42,test_umat.cpp_ASSERT_ANY_THROW_420,0
42,test_umat.cpp_reshape_416,0
42,test_umat.cpp_ASSERT_ANY_THROW_416,0
42,test_umat.cpp_check_ndim_shape_412,0
42,test_umat.cpp_reshape_411,0
42,test_umat.cpp_ASSERT_NO_THROW_411,0
42,test_umat.cpp_EXPECT_EQ_406,0
42,test_umat.cpp_roi_502,0
42,test_umat.cpp_Range_502,0
42,test_umat.cpp_adjustROI_504,0
42,test_umat.cpp_ASSERT_EQ_506,0
42,ocl.cpp__checkSizeOfReservedEntries_4230,0
42,ocl.cpp_erase_4225,0
42,ocl.cpp__releaseBufferEntry_4224,0
42,ocl.cpp_derived_4224,0
42,ocl.cpp_begin_4216,0
42,ocl.cpp_getMaxReservedSize_4208,0
42,ocl.cpp__checkSizeOfReservedEntries_4203,0
42,ocl.cpp_push_front_4201,0
42,ocl.cpp_pop_back_4147,0
42,ocl.cpp__releaseBufferEntry_4146,0
42,ocl.cpp_derived_4146,0
42,ocl.cpp_back_4143,0
42,ocl.cpp_push_back_4131,0
42,ocl.cpp_erase_4128,0
42,ocl.cpp_max_4115,0
42,ocl.cpp_begin_4105,0
42,ocl.cpp_empty_4103,0
42,test_umat.cpp_ASSERT_EQ_510,0
42,test_umat.cpp_adjustROI_508,0
42,test_umat.cpp_EXPECT_EQ_405,0
42,test_umat.cpp_check_ndim_shape_404,0
42,test_umat.cpp_reshape_403,0
42,test_umat.cpp_channels_359,0
42,umatrix.cpp_CV_Error_751,0
42,umatrix.cpp_setSize_746,0
42,umatrix.cpp_CV_Assert_729,0
42,umatrix.cpp_newsz_buf_725,0
42,umatrix.cpp_channels_722,0
42,umatrix.cpp_total_722,0
42,umatrix.cpp_CV_Assert_720,0
42,umatrix.cpp_CV_Assert_715,0
42,umatrix.cpp_isContinuous_713,0
42,umatrix.cpp_reshape_710,0
42,umatrix.cpp_CV_ELEM_SIZE_675,0
42,umatrix.cpp_elemSize1_664,0
42,umatrix.cpp_isContinuous_650,0
42,umatrix.cpp_channels_626,0
42,umatrix.cpp_elemSize_451,0
42,umatrix.cpp_CV_Assert_449,0
42,umatrix.cpp_Range_447,0
42,umatrix.cpp_all_447,0
42,umatrix.cpp_Range_439,0
42,test_umat.cpp_EXPECT_EQ_359,0
42,test_umat.cpp_EXPECT_EQ_360,0
42,test_umat.cpp_ASSERT_NO_THROW_403,0
42,test_umat.cpp_EXPECT_EQ_366,0
42,umatrix.cpp_CV_Error_742,0
42,umatrix.cpp_dimension_736,0
42,umatrix.cpp_CV_Error_736,0
42,umatrix.cpp_channels_718,0
42,umatrix.cpp_fastFree_412,0
42,umatrix.cpp_setSize_399,0
42,umatrix.cpp_fastFree_187,0
42,mat.inl.hpp_copySize_3598,0
42,test_umat.cpp_reshape_390,0
42,test_umat.cpp_ASSERT_ANY_THROW_390,0
42,test_umat.cpp_Range_389,0
42,test_umat.cpp_EXPECT_EQ_385,0
42,test_umat.cpp_EXPECT_EQ_384,0
42,test_umat.cpp_check_ndim_shape_383,0
42,test_umat.cpp_reshape_382,0
42,test_umat.cpp_ASSERT_NO_THROW_382,0
42,test_umat.cpp_check_ndim_shape_378,0
42,test_umat.cpp_reshape_377,0
42,test_umat.cpp_ASSERT_NO_THROW_377,0
42,ocl.cpp_locker_4235,0
42,ocl.cpp_begin_4236,0
42,ocl.cpp_clear_4242,0
42,ocl.cpp_markDeviceCopyObsolete_5281,0
42,ocl.cpp_upload_5279,0
42,ocl.cpp_getDefaultAllocator_5279,0
42,ocl.cpp_deviceCopyObsolete_5277,0
42,ocl.cpp_hostCopyObsolete_5277,0
42,ocl.cpp_autolock_5270,0
42,ocl.cpp_checkContinuous_5265,0
42,ocl.cpp_tempUMat_5259,0
42,ocl.cpp_CV_Assert_5259,0
42,matrix.cpp_create_2534,0
42,matrix.cpp_fixedSize_2528,0
42,matrix.cpp_fixedType_2521,0
42,matrix.cpp_CV_Assert_2506,0
42,matrix.cpp_kind_1325,0
42,matrix.cpp_memcpy_125,0
42,matrix.cpp_dst_117,0
42,matrix.cpp_src_116,0
42,matrix.cpp_CV_Assert_108,0
42,copy.cpp_upload_282,0
42,copy.cpp_ndoffset_280,0
42,ocl.cpp_markHostCopyObsolete_5280,0
42,umatrix.cpp_unmap_792,0
42,copy.cpp_CV_Assert_274,0
42,test_umat.cpp_setTo_959,0
42,ocl.cpp_begin_4013,0
42,ocl.cpp_find_4013,0
42,matrix.cpp_CV_Assert_1829,0
42,matrix.cpp_getMat_1219,0
42,matrix.cpp_memcpy_94,0
42,matrix.cpp_dst_86,0
42,matrix.cpp_src_85,0
42,matrix.cpp_CV_Assert_77,0
42,test_umat.cpp_Mat_970,0
42,test_umat.cpp_getMat_970,0
42,test_umat.cpp_norm_970,0
42,test_umat.cpp_EXPECT_EQ_970,0
42,test_umat.cpp_all_968,0
42,test_umat.cpp_setTo_968,0
42,test_umat.cpp_copyTo_967,0
42,test_umat.cpp_all_964,0
42,test_umat.cpp_setTo_964,0
42,test_umat.cpp_getMat_963,0
42,test_umat.cpp_all_959,0
42,copy.cpp_elemSize_275,0
42,copy.cpp_getUMat_273,0
42,ocl.cpp_getBufferPoolController_5594,0
42,ocl.cpp_markDeviceCopyObsolete_5049,0
42,ocl.cpp_CV_OCL_CHECK_5047,0
42,ocl.cpp_alignedPtr_5043,0
42,ocl.cpp_markHostCopyObsolete_4981,0
42,ocl.cpp_clEnqueueReadBuffer_4979,0
42,ocl.cpp_CV_OCL_CHECK_4979,0
42,ocl.cpp_alignedPtr_4975,0
42,ocl.cpp_hostCopyObsolete_4973,0
42,ocl.cpp_markHostCopyObsolete_4969,0
42,ocl.cpp_fastMalloc_4968,0
42,test_umat.cpp_freeAllReservedBuffers_729,0
42,test_umat.cpp_setMaxReservedSize_728,0
42,test_umat.cpp_um2_726,0
42,test_umat.cpp_area_722,0
42,test_umat.cpp_setMaxReservedSize_722,0
42,test_umat.cpp_freeAllReservedBuffers_721,0
42,test_umat.cpp_getMaxReservedSize_720,0
42,test_umat.cpp_getBufferPoolController_717,0
42,test_umat.cpp_ocl_717,0
42,ocl.cpp_strcmp_5601,0
42,ocl.cpp_clEnqueueWriteBuffer_5047,0
42,ocl.cpp_markHostCopyObsolete_5050,0
42,copy.cpp_create_272,0
42,test_umat.cpp_getMat_928,0
42,copy.cpp_empty_267,0
42,test_umat.cpp_Mat_951,0
42,test_umat.cpp_getMat_951,0
42,test_umat.cpp_norm_951,0
42,test_umat.cpp_EXPECT_EQ_951,0
42,test_umat.cpp_Scalar_949,0
42,test_umat.cpp_setTo_949,0
42,test_umat.cpp_Scalar_946,0
42,test_umat.cpp_setTo_946,0
42,test_umat.cpp_getMat_945,0
42,test_umat.cpp_getUMat_942,0
42,test_umat.cpp_Mat_934,0
42,test_umat.cpp_getMat_934,0
42,test_umat.cpp_norm_934,0
42,test_umat.cpp_EXPECT_EQ_934,0
42,test_umat.cpp_Scalar_932,0
42,test_umat.cpp_setTo_932,0
42,test_umat.cpp_Scalar_929,0
42,test_umat.cpp_setTo_929,0
42,test_umat.cpp_ASSERT_EQ_1305,0
42,test_umat.cpp_countNonZero_1305,0
42,test_umat.cpp_Scalar_1310,0
42,test_utils.cpp_EXPECT_TRUE_75,0
42,test_utils.cpp_EXPECT_FALSE_82,0
42,test_utils.cpp_EXPECT_TRUE_81,0
42,test_utils.cpp_EXPECT_TRUE_80,0
42,test_utils.cpp_EXPECT_TRUE_79,0
42,test_utils.cpp_EXPECT_TRUE_78,0
42,test_utils.cpp_has_77,0
42,test_utils.cpp_EXPECT_TRUE_77,0
42,test_utils.cpp_has_76,0
42,test_utils.cpp_EXPECT_TRUE_76,0
42,test_utils.cpp_EXPECT_TRUE_74,0
42,test_umat.cpp_getMat_1312,0
42,test_utils.cpp_has_73,0
42,test_utils.cpp_EXPECT_TRUE_73,0
42,test_utils.cpp_has_72,0
42,test_utils.cpp_EXPECT_TRUE_72,0
42,test_utils.cpp_parser_71,0
42,test_utils.cpp_has_65,0
42,test_utils.cpp_EXPECT_FALSE_65,0
42,test_utils.cpp_has_64,0
42,test_utils.cpp_EXPECT_FALSE_64,0
42,test_utils.cpp_has_82,0
42,test_utils.cpp_EXPECT_FALSE_83,0
42,test_utils.cpp_has_83,0
42,test_utils.cpp_parser_89,0
42,test_utils.cpp_parser_108,0
42,test_utils.cpp_has_101,0
42,test_utils.cpp_EXPECT_FALSE_101,0
42,test_utils.cpp_has_100,0
42,test_utils.cpp_EXPECT_FALSE_100,0
42,test_utils.cpp_EXPECT_TRUE_99,0
42,test_utils.cpp_EXPECT_TRUE_98,0
42,test_utils.cpp_EXPECT_FALSE_97,0
42,test_utils.cpp_EXPECT_FALSE_96,0
42,test_utils.cpp_has_95,0
42,test_utils.cpp_EXPECT_TRUE_95,0
42,test_utils.cpp_has_94,0
42,test_utils.cpp_EXPECT_TRUE_94,0
42,test_utils.cpp_EXPECT_FALSE_93,0
42,test_utils.cpp_EXPECT_FALSE_92,0
42,test_utils.cpp_has_91,0
42,test_utils.cpp_EXPECT_TRUE_91,0
42,test_utils.cpp_has_90,0
42,test_utils.cpp_EXPECT_TRUE_90,0
42,test_utils.cpp_EXPECT_TRUE_63,0
42,test_utils.cpp_EXPECT_TRUE_62,0
42,test_utils.cpp_EXPECT_TRUE_61,0
42,test_utils.cpp_has_41,0
42,test_utils.cpp_has_40,0
42,test_utils.cpp_EXPECT_TRUE_40,0
42,test_utils.cpp_EXPECT_TRUE_39,0
42,test_utils.cpp_EXPECT_TRUE_38,0
42,test_utils.cpp_has_37,0
42,test_utils.cpp_EXPECT_TRUE_37,0
42,test_utils.cpp_has_36,0
42,test_utils.cpp_EXPECT_TRUE_36,0
42,test_utils.cpp_parser_35,0
42,command_line_parser.cpp_empty_355,0
42,command_line_parser.cpp_cat_string_354,0
42,cvstd.hpp_CV_XADD_587,0
42,test_utils.cpp_check_28,0
42,test_utils.cpp_EXPECT_FALSE_28,0
42,test_utils.cpp_EXPECT_ANY_THROW_25,0
42,test_utils.cpp_EXPECT_ANY_THROW_24,0
42,test_utils.cpp_has_23,0
42,test_utils.cpp_EXPECT_ANY_THROW_23,0
42,test_utils.cpp_parser_22,0
42,test_utils.cpp_EXPECT_TRUE_41,0
42,test_utils.cpp_EXPECT_TRUE_42,0
42,test_utils.cpp_EXPECT_TRUE_60,0
42,test_utils.cpp_EXPECT_TRUE_43,0
42,test_utils.cpp_has_59,0
42,test_utils.cpp_EXPECT_TRUE_59,0
42,test_utils.cpp_has_58,0
42,test_utils.cpp_EXPECT_TRUE_58,0
42,test_utils.cpp_EXPECT_TRUE_57,0
42,test_utils.cpp_EXPECT_TRUE_56,0
42,test_utils.cpp_has_55,0
42,test_utils.cpp_EXPECT_TRUE_55,0
42,test_utils.cpp_has_54,0
42,test_utils.cpp_EXPECT_TRUE_54,0
42,test_utils.cpp_parser_53,0
42,command_line_parser.cpp_substr_261,0
42,command_line_parser.cpp_substr_260,0
42,test_utils.cpp_has_47,0
42,test_utils.cpp_EXPECT_FALSE_47,0
42,test_utils.cpp_has_46,0
42,test_utils.cpp_EXPECT_FALSE_46,0
42,test_utils.cpp_EXPECT_TRUE_45,0
42,test_utils.cpp_EXPECT_TRUE_44,0
42,test_utils.cpp_EXPECT_FALSE_109,0
42,test_utils.cpp_EXPECT_FALSE_110,0
42,test_utils.cpp_EXPECT_FALSE_111,0
42,test_utils.cpp_EXPECT_EQ_216,0
42,test_utils.cpp_has_214,0
42,test_utils.cpp_EXPECT_TRUE_214,0
42,test_utils.cpp_has_213,0
42,test_utils.cpp_EXPECT_TRUE_213,0
42,test_utils.cpp_parser_212,0
42,test_utils.cpp_EXPECT_EQ_205,0
42,test_utils.cpp_EXPECT_EQ_204,0
42,test_utils.cpp_EXPECT_EQ_203,0
42,test_utils.cpp_EXPECT_EQ_202,0
42,test_utils.cpp_has_201,0
42,test_utils.cpp_EXPECT_TRUE_201,0
42,test_utils.cpp_has_200,0
42,test_utils.cpp_EXPECT_TRUE_200,0
42,test_utils.cpp_parser_199,0
42,test_utils.cpp_EXPECT_EQ_192,0
42,test_utils.cpp_EXPECT_EQ_191,0
42,test_utils.cpp_EXPECT_EQ_190,0
42,test_utils.cpp_EXPECT_EQ_189,0
42,test_utils.cpp_has_188,0
42,test_utils.cpp_EXPECT_EQ_215,0
42,test_utils.cpp_EXPECT_EQ_217,0
42,test_utils.cpp_has_187,0
42,test_utils.cpp_EXPECT_EQ_218,0
42,test_utils.cpp_EXPECT_EQ_261,0
42,test_utils.cpp_allocate_260,0
42,test_utils.cpp_EXPECT_EQ_258,0
42,test_utils.cpp_abuf_257,0
42,test_utils.cpp_check_251,0
42,test_utils.cpp_EXPECT_TRUE_251,0
42,test_utils.cpp_EXPECT_EQ_250,0
42,test_utils.cpp_EXPECT_EQ_249,0
42,test_utils.cpp_EXPECT_EQ_248,0
42,test_utils.cpp_parser_247,0
42,test_utils.cpp_check_236,0
42,test_utils.cpp_EXPECT_FALSE_236,0
42,test_utils.cpp_has_234,0
42,test_utils.cpp_EXPECT_FALSE_234,0
42,test_utils.cpp_check_232,0
42,test_utils.cpp_EXPECT_TRUE_232,0
42,test_utils.cpp_EXPECT_EQ_231,0
42,test_utils.cpp_parser_229,0
42,command_line_parser.cpp_format_167,0
42,test_utils.cpp_EXPECT_TRUE_188,0
42,test_utils.cpp_EXPECT_TRUE_187,0
42,test_utils.cpp_EXPECT_FALSE_112,0
42,test_utils.cpp_EXPECT_FALSE_151,0
42,test_utils.cpp_parser_149,0
42,test_utils.cpp_EXPECT_TRUE_142,0
42,test_utils.cpp_EXPECT_TRUE_141,0
42,test_utils.cpp_EXPECT_TRUE_140,0
42,test_utils.cpp_EXPECT_TRUE_139,0
42,test_utils.cpp_EXPECT_TRUE_138,0
42,test_utils.cpp_EXPECT_TRUE_137,0
42,test_utils.cpp_EXPECT_TRUE_136,0
42,test_utils.cpp_EXPECT_TRUE_135,0
42,test_utils.cpp_parser_134,0
42,test_utils.cpp_EXPECT_TRUE_127,0
42,test_utils.cpp_EXPECT_TRUE_126,0
42,test_utils.cpp_EXPECT_TRUE_125,0
42,test_utils.cpp_EXPECT_TRUE_124,0
42,test_utils.cpp_EXPECT_TRUE_123,0
42,test_utils.cpp_EXPECT_TRUE_122,0
42,test_utils.cpp_parser_121,0
42,test_utils.cpp_EXPECT_TRUE_114,0
42,test_utils.cpp_EXPECT_TRUE_113,0
42,test_utils.cpp_EXPECT_FALSE_150,0
42,test_utils.cpp_EXPECT_FALSE_152,0
42,test_utils.cpp_parser_186,0
42,test_utils.cpp_EXPECT_FALSE_153,0
42,command_line_parser.cpp_apply_params_267,0
42,test_utils.cpp_EXPECT_EQ_179,0
42,test_utils.cpp_EXPECT_EQ_178,0
42,test_utils.cpp_EXPECT_EQ_176,0
42,test_utils.cpp_EXPECT_EQ_175,0
42,test_utils.cpp_has_174,0
42,test_utils.cpp_EXPECT_FALSE_174,0
42,test_utils.cpp_has_173,0
42,test_utils.cpp_EXPECT_TRUE_173,0
42,test_utils.cpp_parser_172,0
42,command_line_parser.cpp_from_str_170,0
42,command_line_parser.cpp_empty_165,0
42,command_line_parser.cpp_cat_string_162,0
42,utility.hpp_getByIndex_900,0
42,utility.hpp_getByName_868,0
42,test_utils.cpp_EXPECT_FALSE_157,0
42,test_utils.cpp_EXPECT_FALSE_156,0
42,test_utils.cpp_EXPECT_FALSE_155,0
42,test_utils.cpp_EXPECT_FALSE_154,0
42,command_line_parser.cpp_c_str_360,0
42,command_line_parser.cpp_CV_Error__360,0
42,command_line_parser.cpp_compare_310,0
42,arithm.cpp_isIntel_106,0
42,arithm.cpp_doubleFPConfig_98,0
42,arithm.cpp_Device_97,0
42,arithm.cpp_CV_MAT_CN_95,0
